bin.2,NODE_10532_length_3155_cov_7.135484
bin.2,NODE_10605_length_3146_cov_6.504368
bin.2,NODE_10944_length_3102_cov_7.549065
bin.2,NODE_11156_length_3076_cov_7.873221
bin.2,NODE_11294_length_3059_cov_5.273968
bin.2,NODE_11418_length_3043_cov_5.977577
bin.2,NODE_11499_length_3034_cov_6.405505
bin.2,NODE_11540_length_3029_cov_8.749496
bin.2,NODE_11876_length_2987_cov_5.673602
bin.2,NODE_11994_length_2974_cov_7.749572
bin.2,NODE_12382_length_2932_cov_4.119569
bin.2,NODE_12966_length_2869_cov_7.992182
bin.2,NODE_13136_length_2853_cov_7.187634
bin.2,NODE_13138_length_2853_cov_6.289492
bin.2,NODE_13240_length_2842_cov_21.130248
bin.2,NODE_13478_length_2818_cov_6.014115
bin.2,NODE_13628_length_2805_cov_10.005818
bin.2,NODE_14160_length_2758_cov_6.608213
bin.2,NODE_14496_length_2727_cov_6.882859
bin.2,NODE_14617_length_2716_cov_5.622322
bin.2,NODE_14722_length_2707_cov_7.797511
bin.2,NODE_14935_length_2689_cov_5.974943
bin.2,NODE_15368_length_2654_cov_6.806849
bin.2,NODE_15547_length_2639_cov_8.136223
bin.2,NODE_15582_length_2636_cov_6.036033
bin.2,NODE_15675_length_2630_cov_6.770097
bin.2,NODE_16126_length_2595_cov_6.557087
bin.2,NODE_16389_length_2576_cov_6.088854
bin.2,NODE_16925_length_2537_cov_9.732071
bin.2,NODE_16996_length_2533_cov_5.700969
bin.2,NODE_17182_length_2522_cov_6.545602
bin.2,NODE_17608_length_2493_cov_10.063577
bin.2,NODE_17889_length_2474_cov_6.864407
bin.2,NODE_18064_length_2463_cov_6.597591
bin.2,NODE_18075_length_2462_cov_9.945991
bin.2,NODE_18116_length_2459_cov_8.538270
bin.2,NODE_18326_length_2446_cov_6.478879
bin.2,NODE_18632_length_2428_cov_8.595027
bin.2,NODE_19121_length_2397_cov_5.948335
bin.2,NODE_19693_length_2365_cov_6.390043
bin.2,NODE_19735_length_2363_cov_7.007799
bin.2,NODE_20013_length_2347_cov_6.065881
bin.2,NODE_20026_length_2346_cov_6.510694
bin.2,NODE_20520_length_2320_cov_8.368212
bin.2,NODE_20814_length_2305_cov_5.789333
bin.2,NODE_20855_length_2303_cov_8.918149
bin.2,NODE_21324_length_2280_cov_6.875955
bin.2,NODE_21643_length_2263_cov_5.855525
bin.2,NODE_22441_length_2222_cov_9.904938
bin.2,NODE_22484_length_2220_cov_7.675751
bin.2,NODE_23598_length_2171_cov_7.696597
bin.2,NODE_23742_length_2165_cov_7.993839
bin.2,NODE_23778_length_2163_cov_7.486717
bin.2,NODE_24408_length_2138_cov_9.248200
bin.2,NODE_24689_length_2127_cov_7.647201
bin.2,NODE_24838_length_2121_cov_7.161665
bin.2,NODE_24922_length_2118_cov_8.358701
bin.2,NODE_25283_length_2104_cov_7.346510
bin.2,NODE_25774_length_2086_cov_6.007878
bin.2,NODE_26128_length_2072_cov_4.659395
bin.2,NODE_26175_length_2070_cov_6.572705
bin.2,NODE_26339_length_2064_cov_5.241414
bin.2,NODE_26509_length_2058_cov_8.737394
bin.2,NODE_26563_length_2056_cov_9.402299
bin.2,NODE_26590_length_2055_cov_13.774000
bin.2,NODE_26751_length_2049_cov_8.608325
bin.2,NODE_26885_length_2044_cov_3.796883
bin.2,NODE_27585_length_2019_cov_5.718941
bin.2,NODE_27886_length_2008_cov_7.812084
bin.2,NODE_28224_length_1997_cov_5.243048
bin.2,NODE_28252_length_1996_cov_4.702731
bin.2,NODE_29154_length_1966_cov_5.411303
bin.2,NODE_29184_length_1965_cov_6.213613
bin.2,NODE_29645_length_1951_cov_4.157700
bin.2,NODE_30029_length_1940_cov_5.382493
bin.2,NODE_30579_length_1924_cov_9.294810
bin.2,NODE_31069_length_1909_cov_7.555016
bin.2,NODE_31137_length_1907_cov_5.942225
bin.2,NODE_31415_length_1900_cov_6.094851
bin.2,NODE_32219_length_1878_cov_9.009325
bin.2,NODE_32603_length_1867_cov_8.222406
bin.2,NODE_32840_length_1861_cov_18.192137
bin.2,NODE_33958_length_1833_cov_4.378515
bin.2,NODE_34351_length_1823_cov_3.976244
bin.2,NODE_36126_length_1782_cov_5.765489
bin.2,NODE_36166_length_1781_cov_6.662804
bin.2,NODE_36925_length_1763_cov_7.270492
bin.2,NODE_37375_length_1753_cov_6.743816
bin.2,NODE_37412_length_1752_cov_6.704184
bin.2,NODE_37642_length_1747_cov_7.937352
bin.2,NODE_37790_length_1744_cov_5.921255
bin.2,NODE_37867_length_1743_cov_3.225711
bin.2,NODE_38131_length_1737_cov_5.517241
bin.2,NODE_38740_length_1723_cov_7.714628
bin.2,NODE_38917_length_1719_cov_7.556490
bin.2,NODE_38968_length_1718_cov_9.051112
bin.2,NODE_39347_length_1710_cov_8.992749
bin.2,NODE_39638_length_1704_cov_7.605215
bin.2,NODE_39813_length_1701_cov_7.278858
bin.2,NODE_40025_length_1697_cov_6.912302
bin.2,NODE_40585_length_1686_cov_7.315757
bin.2,NODE_41015_length_1678_cov_9.290203
bin.2,NODE_41080_length_1677_cov_4.740444
bin.2,NODE_42149_length_1658_cov_3.215845
bin.2,NODE_43585_length_1630_cov_10.020952
bin.2,NODE_44081_length_1621_cov_9.687101
bin.2,NODE_44275_length_1618_cov_5.515675
bin.2,NODE_44523_length_1614_cov_4.413727
bin.2,NODE_45045_length_1604_cov_8.532602
bin.2,NODE_46131_length_1586_cov_7.495101
bin.2,NODE_47120_length_1570_cov_4.417822
bin.2,NODE_48169_length_1553_cov_6.465287
bin.2,NODE_48508_length_1548_cov_8.578701
bin.2,NODE_50201_length_1523_cov_9.779292
bin.2,NODE_50271_length_1522_cov_6.749148
bin.2,NODE_51047_length_1510_cov_6.612371
bin.3,NODE_807_length_9631_cov_5.386383
bin.3,NODE_1781_length_6755_cov_6.462090
bin.3,NODE_2674_length_5684_cov_5.103926
bin.3,NODE_3830_length_4892_cov_4.452967
bin.3,NODE_4676_length_4491_cov_4.581605
bin.3,NODE_4729_length_4474_cov_4.380403
bin.3,NODE_4756_length_4464_cov_5.102518
bin.3,NODE_4872_length_4415_cov_4.878899
bin.3,NODE_4894_length_4406_cov_5.072857
bin.3,NODE_4901_length_4402_cov_5.561997
bin.3,NODE_5136_length_4319_cov_4.265713
bin.3,NODE_5175_length_4306_cov_4.031052
bin.3,NODE_5335_length_4245_cov_4.891169
bin.3,NODE_5416_length_4221_cov_4.738598
bin.3,NODE_5507_length_4187_cov_4.412391
bin.3,NODE_5542_length_4174_cov_4.581937
bin.3,NODE_5581_length_4161_cov_6.430346
bin.3,NODE_5739_length_4113_cov_4.568260
bin.3,NODE_5791_length_4101_cov_4.070440
bin.3,NODE_5802_length_4096_cov_7.056422
bin.3,NODE_5825_length_4088_cov_5.768411
bin.3,NODE_5879_length_4071_cov_4.481076
bin.3,NODE_5910_length_4060_cov_4.869413
bin.3,NODE_6099_length_4011_cov_5.777806
bin.3,NODE_6111_length_4005_cov_5.066582
bin.3,NODE_6402_length_3929_cov_4.798141
bin.3,NODE_6588_length_3880_cov_4.352418
bin.3,NODE_6606_length_3873_cov_4.894709
bin.3,NODE_6632_length_3868_cov_5.713349
bin.3,NODE_6638_length_3867_cov_5.560598
bin.3,NODE_6688_length_3857_cov_4.843766
bin.3,NODE_7041_length_3767_cov_4.820043
bin.3,NODE_7116_length_3748_cov_4.443542
bin.3,NODE_7121_length_3747_cov_4.815818
bin.3,NODE_7201_length_3726_cov_4.635249
bin.3,NODE_7409_length_3672_cov_5.457009
bin.3,NODE_7531_length_3647_cov_4.209633
bin.3,NODE_7573_length_3637_cov_4.659129
bin.3,NODE_7812_length_3592_cov_4.325982
bin.3,NODE_7825_length_3589_cov_5.302207
bin.3,NODE_7874_length_3580_cov_4.033191
bin.3,NODE_7963_length_3565_cov_4.125071
bin.3,NODE_8218_length_3517_cov_5.899191
bin.3,NODE_8684_length_3432_cov_5.038496
bin.3,NODE_8779_length_3415_cov_3.411905
bin.3,NODE_8790_length_3413_cov_4.529482
bin.3,NODE_8879_length_3396_cov_4.245136
bin.3,NODE_9183_length_3345_cov_5.124620
bin.3,NODE_9190_length_3344_cov_3.542718
bin.3,NODE_9213_length_3340_cov_4.211263
bin.3,NODE_9288_length_3328_cov_4.514207
bin.3,NODE_9346_length_3319_cov_4.406250
bin.3,NODE_9555_length_3290_cov_5.004328
bin.3,NODE_9597_length_3285_cov_3.751393
bin.3,NODE_9769_length_3258_cov_4.819856
bin.3,NODE_9873_length_3244_cov_5.175917
bin.3,NODE_9908_length_3239_cov_4.426822
bin.3,NODE_9919_length_3238_cov_3.724160
bin.3,NODE_10291_length_3188_cov_4.290776
bin.3,NODE_10364_length_3179_cov_4.777529
bin.3,NODE_10398_length_3174_cov_4.635460
bin.3,NODE_10598_length_3147_cov_4.969922
bin.3,NODE_10623_length_3144_cov_5.407575
bin.3,NODE_10983_length_3098_cov_4.070983
bin.3,NODE_11016_length_3094_cov_4.252715
bin.3,NODE_11057_length_3088_cov_5.758985
bin.3,NODE_11060_length_3088_cov_4.858886
bin.3,NODE_11085_length_3085_cov_5.077558
bin.3,NODE_11398_length_3046_cov_4.422935
bin.3,NODE_11561_length_3026_cov_5.966005
bin.3,NODE_11625_length_3019_cov_4.792510
bin.3,NODE_11717_length_3008_cov_5.124280
bin.3,NODE_11862_length_2989_cov_4.597478
bin.3,NODE_11864_length_2989_cov_4.038855
bin.3,NODE_11892_length_2985_cov_6.164505
bin.3,NODE_11953_length_2979_cov_4.655609
bin.3,NODE_11998_length_2974_cov_5.035629
bin.3,NODE_12216_length_2951_cov_4.392265
bin.3,NODE_12339_length_2937_cov_5.443789
bin.3,NODE_12714_length_2897_cov_5.472203
bin.3,NODE_13053_length_2860_cov_5.797504
bin.3,NODE_13099_length_2856_cov_4.344520
bin.3,NODE_13147_length_2852_cov_4.765821
bin.3,NODE_13174_length_2849_cov_5.032928
bin.3,NODE_13197_length_2847_cov_4.630014
bin.3,NODE_13217_length_2845_cov_3.897491
bin.3,NODE_13383_length_2828_cov_5.247025
bin.3,NODE_13427_length_2823_cov_5.194364
bin.3,NODE_13561_length_2811_cov_5.580189
bin.3,NODE_13727_length_2796_cov_4.845312
bin.3,NODE_13819_length_2787_cov_5.281479
bin.3,NODE_13904_length_2779_cov_3.998532
bin.3,NODE_13936_length_2776_cov_4.465638
bin.3,NODE_14040_length_2767_cov_5.084808
bin.3,NODE_14292_length_2745_cov_5.648327
bin.3,NODE_14559_length_2721_cov_4.214554
bin.3,NODE_14625_length_2715_cov_6.715038
bin.3,NODE_15174_length_2669_cov_3.474751
bin.3,NODE_15398_length_2652_cov_3.474008
bin.3,NODE_15410_length_2651_cov_3.244222
bin.3,NODE_15532_length_2640_cov_4.773308
bin.3,NODE_15553_length_2639_cov_4.767028
bin.3,NODE_15912_length_2611_cov_5.587637
bin.3,NODE_16316_length_2582_cov_4.170954
bin.3,NODE_16329_length_2581_cov_4.194378
bin.3,NODE_16494_length_2568_cov_6.279347
bin.3,NODE_16508_length_2567_cov_4.544188
bin.3,NODE_16634_length_2558_cov_5.180184
bin.3,NODE_16664_length_2556_cov_4.449020
bin.3,NODE_16725_length_2551_cov_5.485978
bin.3,NODE_16791_length_2546_cov_4.298274
bin.3,NODE_16898_length_2539_cov_3.979066
bin.3,NODE_16914_length_2538_cov_4.524768
bin.3,NODE_17016_length_2532_cov_4.764635
bin.3,NODE_17054_length_2530_cov_3.314747
bin.3,NODE_17094_length_2527_cov_5.635922
bin.3,NODE_17164_length_2523_cov_5.528768
bin.3,NODE_17169_length_2523_cov_4.904781
bin.3,NODE_17199_length_2521_cov_5.239254
bin.3,NODE_17369_length_2510_cov_3.067617
bin.3,NODE_17724_length_2486_cov_5.164541
bin.3,NODE_17952_length_2471_cov_4.442881
bin.3,NODE_18106_length_2460_cov_4.453638
bin.3,NODE_18107_length_2460_cov_3.765073
bin.3,NODE_18128_length_2459_cov_3.655158
bin.3,NODE_18256_length_2451_cov_4.484558
bin.3,NODE_18284_length_2449_cov_5.304929
bin.3,NODE_18327_length_2446_cov_4.747386
bin.3,NODE_18377_length_2443_cov_4.003769
bin.3,NODE_18462_length_2439_cov_3.440436
bin.3,NODE_18515_length_2436_cov_3.110458
bin.3,NODE_18623_length_2429_cov_4.551811
bin.3,NODE_18694_length_2425_cov_3.267932
bin.3,NODE_18708_length_2424_cov_3.625158
bin.3,NODE_18877_length_2413_cov_3.772689
bin.3,NODE_18911_length_2411_cov_3.694397
bin.3,NODE_18938_length_2409_cov_4.497451
bin.3,NODE_18965_length_2407_cov_6.567602
bin.3,NODE_19062_length_2401_cov_4.858483
bin.3,NODE_19242_length_2391_cov_3.839897
bin.3,NODE_19741_length_2363_cov_4.885182
bin.3,NODE_20029_length_2346_cov_4.505456
bin.3,NODE_20344_length_2329_cov_4.199648
bin.3,NODE_20401_length_2326_cov_4.484808
bin.3,NODE_20459_length_2323_cov_4.738536
bin.3,NODE_20484_length_2322_cov_4.678430
bin.3,NODE_20749_length_2309_cov_2.730257
bin.3,NODE_20892_length_2301_cov_6.033838
bin.3,NODE_21078_length_2292_cov_4.965579
bin.3,NODE_21132_length_2290_cov_3.618345
bin.3,NODE_21160_length_2288_cov_4.351993
bin.3,NODE_21272_length_2283_cov_4.497756
bin.3,NODE_21413_length_2275_cov_4.982432
bin.3,NODE_21599_length_2265_cov_5.366516
bin.3,NODE_21671_length_2262_cov_4.922519
bin.3,NODE_21729_length_2259_cov_5.056715
bin.3,NODE_21886_length_2251_cov_6.270492
bin.3,NODE_21915_length_2250_cov_4.015945
bin.3,NODE_21927_length_2249_cov_4.650866
bin.3,NODE_21986_length_2246_cov_3.401187
bin.3,NODE_22012_length_2245_cov_3.236986
bin.3,NODE_22026_length_2244_cov_4.868890
bin.3,NODE_22214_length_2234_cov_5.457549
bin.3,NODE_22929_length_2201_cov_4.527959
bin.3,NODE_23088_length_2193_cov_5.497194
bin.3,NODE_23147_length_2191_cov_3.985955
bin.3,NODE_23161_length_2190_cov_5.666979
bin.3,NODE_23185_length_2189_cov_3.938613
bin.3,NODE_23291_length_2184_cov_5.181306
bin.3,NODE_23384_length_2180_cov_5.573647
bin.3,NODE_23406_length_2179_cov_5.716573
bin.3,NODE_23426_length_2178_cov_4.506359
bin.3,NODE_23460_length_2177_cov_3.535344
bin.3,NODE_23871_length_2160_cov_3.285036
bin.3,NODE_24148_length_2148_cov_6.081701
bin.3,NODE_24248_length_2144_cov_5.205361
bin.3,NODE_24278_length_2143_cov_4.432950
bin.3,NODE_24306_length_2142_cov_4.627695
bin.3,NODE_24333_length_2141_cov_4.011505
bin.3,NODE_24496_length_2135_cov_4.892308
bin.3,NODE_24579_length_2132_cov_5.363024
bin.3,NODE_24665_length_2128_cov_5.461650
bin.3,NODE_24854_length_2121_cov_3.860116
bin.3,NODE_24932_length_2118_cov_4.278236
bin.3,NODE_25014_length_2115_cov_3.528641
bin.3,NODE_25219_length_2107_cov_4.100390
bin.3,NODE_25338_length_2102_cov_6.456766
bin.3,NODE_25503_length_2096_cov_5.406663
bin.3,NODE_25555_length_2094_cov_4.825895
bin.3,NODE_25668_length_2090_cov_4.365602
bin.3,NODE_25670_length_2090_cov_3.606880
bin.3,NODE_25752_length_2087_cov_4.481791
bin.3,NODE_25968_length_2078_cov_4.425111
bin.3,NODE_26079_length_2074_cov_4.313026
bin.3,NODE_26155_length_2071_cov_4.625496
bin.3,NODE_26246_length_2068_cov_4.049180
bin.3,NODE_26300_length_2066_cov_4.153158
bin.3,NODE_26523_length_2058_cov_3.958562
bin.3,NODE_26795_length_2048_cov_4.451079
bin.3,NODE_27088_length_2036_cov_5.601212
bin.3,NODE_27101_length_2036_cov_2.533569
bin.3,NODE_27179_length_2033_cov_4.798787
bin.3,NODE_27343_length_2028_cov_4.464774
bin.3,NODE_27666_length_2016_cov_5.321265
bin.3,NODE_27790_length_2012_cov_4.636689
bin.3,NODE_27791_length_2012_cov_4.477772
bin.3,NODE_28129_length_2001_cov_3.629496
bin.3,NODE_28374_length_1992_cov_3.776458
bin.3,NODE_28564_length_1985_cov_5.237306
bin.3,NODE_28802_length_1978_cov_4.283411
bin.3,NODE_28885_length_1975_cov_5.341146
bin.3,NODE_29151_length_1966_cov_6.558346
bin.3,NODE_29156_length_1966_cov_5.276295
bin.3,NODE_29161_length_1966_cov_4.696494
bin.3,NODE_29218_length_1964_cov_6.116291
bin.3,NODE_29441_length_1957_cov_3.451104
bin.3,NODE_29534_length_1954_cov_4.434966
bin.3,NODE_29877_length_1945_cov_3.649735
bin.3,NODE_29946_length_1943_cov_3.887182
bin.3,NODE_30009_length_1941_cov_4.610286
bin.3,NODE_30028_length_1940_cov_5.892838
bin.3,NODE_30626_length_1923_cov_4.578158
bin.3,NODE_30760_length_1919_cov_4.355687
bin.3,NODE_31002_length_1911_cov_5.940733
bin.3,NODE_31046_length_1910_cov_4.711051
bin.3,NODE_31054_length_1910_cov_3.233962
bin.3,NODE_31142_length_1907_cov_5.199784
bin.3,NODE_31145_length_1907_cov_4.931425
bin.3,NODE_31518_length_1897_cov_4.731813
bin.3,NODE_32066_length_1882_cov_5.088670
bin.3,NODE_32148_length_1880_cov_5.654247
bin.3,NODE_33016_length_1857_cov_4.919534
bin.3,NODE_33061_length_1856_cov_4.143809
bin.3,NODE_33247_length_1851_cov_4.688196
bin.3,NODE_33457_length_1845_cov_4.827933
bin.3,NODE_33572_length_1842_cov_4.442082
bin.3,NODE_33585_length_1842_cov_3.268607
bin.3,NODE_33818_length_1836_cov_4.950028
bin.3,NODE_33825_length_1836_cov_4.362156
bin.3,NODE_33858_length_1835_cov_5.239888
bin.3,NODE_33954_length_1833_cov_4.907199
bin.3,NODE_34016_length_1831_cov_4.996059
bin.3,NODE_34104_length_1829_cov_3.838219
bin.3,NODE_34513_length_1819_cov_5.198413
bin.3,NODE_34640_length_1816_cov_4.905168
bin.3,NODE_35062_length_1806_cov_4.667619
bin.3,NODE_35429_length_1797_cov_5.853617
bin.3,NODE_35651_length_1793_cov_3.368239
bin.3,NODE_35739_length_1791_cov_3.414171
bin.3,NODE_35787_length_1790_cov_3.091643
bin.3,NODE_35857_length_1788_cov_4.081939
bin.3,NODE_36029_length_1784_cov_4.184500
bin.3,NODE_36063_length_1783_cov_6.008681
bin.3,NODE_36072_length_1783_cov_4.827546
bin.3,NODE_36128_length_1782_cov_5.354372
bin.3,NODE_36212_length_1780_cov_3.957681
bin.3,NODE_36349_length_1777_cov_4.402439
bin.3,NODE_36521_length_1773_cov_4.123981
bin.3,NODE_36580_length_1772_cov_3.271986
bin.3,NODE_36691_length_1769_cov_3.772462
bin.3,NODE_36732_length_1768_cov_3.468184
bin.3,NODE_36788_length_1766_cov_6.740503
bin.3,NODE_36791_length_1766_cov_5.825248
bin.3,NODE_37112_length_1759_cov_4.100939
bin.3,NODE_37701_length_1746_cov_4.664695
bin.3,NODE_38097_length_1738_cov_2.746286
bin.3,NODE_38188_length_1736_cov_4.521713
bin.3,NODE_38308_length_1733_cov_5.011323
bin.3,NODE_38514_length_1729_cov_3.928315
bin.3,NODE_38937_length_1719_cov_3.985577
bin.3,NODE_39382_length_1710_cov_3.076737
bin.3,NODE_39414_length_1709_cov_4.689843
bin.3,NODE_39553_length_1706_cov_5.159903
bin.3,NODE_39571_length_1706_cov_3.240460
bin.3,NODE_39819_length_1701_cov_5.258809
bin.3,NODE_39930_length_1699_cov_4.903893
bin.3,NODE_40098_length_1696_cov_5.985984
bin.3,NODE_40105_length_1696_cov_4.561243
bin.3,NODE_40351_length_1691_cov_4.905868
bin.3,NODE_40397_length_1690_cov_4.217737
bin.3,NODE_40558_length_1687_cov_4.273897
bin.3,NODE_40654_length_1685_cov_4.745399
bin.3,NODE_41307_length_1673_cov_3.079728
bin.3,NODE_41687_length_1666_cov_3.600869
bin.3,NODE_41782_length_1664_cov_5.070851
bin.3,NODE_41957_length_1661_cov_5.314446
bin.3,NODE_41981_length_1661_cov_3.606476
bin.3,NODE_42503_length_1651_cov_3.725564
bin.3,NODE_42916_length_1643_cov_4.641058
bin.3,NODE_43251_length_1637_cov_4.498736
bin.3,NODE_43522_length_1632_cov_3.994927
bin.3,NODE_43536_length_1632_cov_2.872543
bin.3,NODE_43606_length_1630_cov_4.359365
bin.3,NODE_43721_length_1628_cov_5.313414
